313013.7207331555	4881170.4757074425
313061.5468138702	4881138.774949951
313108.98631219764	4881107.220987815
313156.1621930883	4881075.767570316
313203.7299187064	4881044.1700422885
313251.1926462529	4881012.613095208
313068.0021704092	4881903.171101905
313115.48198153474	4881871.57171255
313162.4744307797	4881840.107193674
313210.23949975276	4881808.437315514
313257.4181500031	4881776.928130612
313304.8908322186	4881745.341802495
313352.62368554133	4881713.6870263135
313399.8696390692	4881682.164792921
313447.40492051723	4881650.565398942
313494.8094456614	4881619.001656445
313542.5405219661	4881587.349809842
313590.02802392887	4881555.763199182
313637.316591536	4881524.229332805
313684.82373537496	4881492.635197127
313732.47412403475	4881461.000654308
313779.88169555925	4881429.429406372
313827.14540173125	4881397.894317444
313874.6298015269	4881366.296643663
313921.8386086925	4881334.769800381
313969.250019106	4881303.184396963
