315029.7754921379	4879276.833893269
315077.50837760634	4879245.139608367
315125.36034602515	4879213.402048893
315173.1628564389	4879181.679719396
315220.675314717	4879150.056167051
315268.32290014386	4879118.383471655
315315.90503070067	4879086.731481645
315363.5707610991	4879055.048413148
315411.17797382385	4879023.383792079
315459.1383938228	4878991.594468925
315064.7916596589	4879807.848698411
315112.4206993693	4879776.145827734
315160.3170752109	4879744.345870156
315208.128867819	4879712.580363747
315255.78885472816	4879680.874518193
315303.3885311886	4879649.194185768
315350.89747289044	4879617.550598455
315398.6502521944	4879585.815577377
315446.288550982	4879554.125941738
315493.8663093203	4879522.46149454
315541.21501862013	4879490.884950016
315589.11020915635	4879459.107123653
315636.71418295195	4879427.4401589995
315684.28165875864	4879395.789016457
315731.8211961804	4879364.1504027955
315779.4725799929	4879332.472112127
315826.8225671974	4879300.908064264
315874.60357846966	4879269.185165813
315922.1793015866	4879237.540511482
315969.5103938185	4879205.988629515
315976.40142416616	4879970.358633187
