1418678.7092853817	4640278.485795041
1418677.4796807563	4640263.386163192
1418676.2500582137	4640248.28653223
1418675.0204177545	4640233.186902155
1418673.7907593793	4640218.087272968
1418672.5610830877	4640202.987644665
1418671.3313888796	4640187.88801725
1418670.1016767558	4640172.78839072
1418668.871946716	4640157.688765078
1418667.642198761	4640142.589140322
1418666.4124328895	4640127.489516452
1418665.182649102	4640112.38989347
1418663.9528473988	4640097.290271373
1418662.7230277802	4640082.190650164
1418661.4931902455	4640067.091029841
1418660.263334795	4640051.991410405
1418659.0334614292	4640036.891791857
1418657.8035701476	4640021.792174194
1418656.5736609502	4640006.692557419
1418655.3437338362	4639991.592941531
1418654.1137888082	4639976.493326528
1418652.8838258644	4639961.3937124135
1418651.6538450064	4639946.294099185
1418650.4238462318	4639931.1944868425
1418649.1938295418	4639916.09487539
1418647.963794937	4639900.995264823
1418646.7337424164	4639885.895655141
1418645.503671981	4639870.796046348
1418663.609469464	4640279.717698428
1418662.379865881	4640264.618074652
1418661.1502443799	4640249.518451762
1418659.9206049638	4640234.4188297605
1418658.6909476318	4640219.319208646
1418657.461272384	4640204.219588417
1418656.2315792213	4640189.119969074
1418655.0018681407	4640174.020350617
1418653.772139145	4640158.920733048
1418652.5423922339	4640143.821116365
1418651.3126274073	4640128.721500567
1418650.0828446634	4640113.621885658
1418648.853044006	4640098.522271635
1418647.6232254324	4640083.422658498
1418646.3933889428	4640068.323046249
1418645.1635345381	4640053.223434886
1418643.9336622166	4640038.123824409
1418642.7037719819	4640023.02421482
1418641.4738638299	4640007.9246061165
1418640.2439377643	4639992.8249983005
1418639.0139937825	4639977.725391373
1418637.7840318847	4639962.625785331
1418636.5540520735	4639947.526180175
1418647.2800561558	4640265.849985276
1418646.0504356986	4640250.75037046
1418644.8207973265	4640235.6507565295
1418643.5911410374	4640220.551143488
1418642.361466832	4640205.451531332
1418641.1317747128	4640190.351920061
1418639.9020646769	4640175.252309679
1418638.6723367255	4640160.152700181
1418637.4425908574	4640145.053091571
1418636.2128270757	4640129.953483847
1418634.9830453778	4640114.85387701
1418633.7532457632	4640099.75427106
1418632.5234282354	4640084.654665995
1418631.2935927915	4640069.555061819
1418630.0637394316	4640054.455458528
1418628.833868158	4640039.355856126
1418627.603978967	4640024.256254609
1418632.1802515867	4640267.081895065
1418630.950632172	4640251.9822883215
1418629.7209948418	4640236.882682465
1418628.491339596	4640221.783077496
1418627.2616664357	4640206.683473412
1418626.031975359	4640191.583870214
1418624.8022663677	4640176.484267903
1418623.57253946	4640161.384666479
1418622.3427946372	4640146.2850659415
1418621.1130318986	4640131.18546629
1418619.8832512454	4640116.085867527
1418618.6534526763	4640100.98626965
1418617.4236361927	4640085.886672657
1418617.0804521705	4640268.3138040155
1418615.8508337988	4640253.214205346
1418614.6211975121	4640238.114607563
1418613.3915433092	4640223.015010665
1418612.1618711923	4640207.915414656
1418610.9321811586	4640192.81581953
1418609.7024732109	4640177.716225293
1418608.4727473473	4640162.616631942
1418601.9806579067	4640269.545712133
1418600.751040577	4640254.446121535
1418599.5214053332	4640239.346531822
